acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,decade
0.114,['Tony Rice Unit'],0.381,211733,0.423,0,6apuc1jF4AanfFUyvnGyAY,0.19,10,0.254,-12.274000000000001,1,Blue Railroad Train,21,1/1/1979,0.0357,187.512,0.82,1979,1970.0
0.322,['Floyd Cramer'],0.6920000000000001,131547,0.258,0,6cjQ9CkRmlmtHsH6LdabCt,0.851,7,0.109,-15.669,1,Help Me Make It Through the Night,23,1979,0.0325,75.369,0.542,1979,1970.0
0.847,"['Bob Gunton', 'Mandy Patinkin', 'Patti LuPone', 'Original Broadway Cast Of Evita']",0.24,574400,0.175,0,6mtrspKGJeRNzIshuc35FT,3.34e-05,1,0.376,-17.235,1,On The Balcony Of The Casa Rosada / Don't Cry For Me Argentina - Original Cast Recording/1979,22,1/1/1979,0.0442,77.832,0.122,1979,1970.0
0.0396,['Aerosmith'],0.461,264133,0.7509999999999999,0,7CbywRyyKtmh3Df908OylG,0.00212,2,0.306,-9.451,1,Chiquita,25,11/16/1979,0.0341,130.472,0.727,1979,1970.0
0.425,['The Gap Band'],0.6829999999999999,345573,0.36700000000000005,0,7sCmGPMGaelitfdb5wB7Yv,4.37e-06,3,0.163,-15.335,1,The Boys Are Back In Town,21,1/1/1979,0.0447,74.58,0.653,1979,1970.0
0.6679999999999999,['Pat Benatar'],0.478,215907,0.36,0,05XisbzzpAlfISLZHZAVdZ,0.0,5,0.10300000000000001,-13.79,1,My Clone Sleeps Alone,24,1/1/1979,0.0453,73.116,0.381,1979,1970.0
0.47100000000000003,"['Moe Bandy', 'Joe Stampley']",0.6459999999999999,144720,0.612,0,0HN4zBB4ZgPsZSXWyWeUZT,0.0,0,0.066,-14.65,1,"Tell Ole I Ain't Here, He Better Get On Home",21,1979,0.0512,157.847,0.961,1979,1970.0
0.0033399999999999997,['Judas Priest'],0.505,244000,0.9109999999999999,0,0itx8EGFWG66Aod2DAC0Lj,0.00207,9,0.0599,-6.4670000000000005,0,Fight for Your Life,19,1979,0.086,136.304,0.526,1979,1970.0
0.983,['Bee Gees'],0.405,147667,0.0613,0,17Mkg7grmjvxH9qSw9ZRKY,0.0334,6,0.121,-20.153,0,Until,31,2/5/1979,0.0554,120.001,0.33399999999999996,1979,1970.0
0.688,['Bob Dylan'],0.467,308293,0.73,0,1T5RNEH1ybjh0GdT5jGjfl,0.00148,0,0.684,-6.945,1,"Don't Think Twice, It's All Right - Live at Nippon Budokan Hall, Tokyo, Japan - February/March 1978",29,4/23/1979,0.0808,78.048,0.875,1979,1970.0
0.7090000000000001,['Queen'],0.387,89387,0.5,0,1V4jpYx1jDCsleJUIJTdi7,4.4e-06,8,0.569,-14.097999999999999,1,Bicycle Race - Live,20,6/22/1979,0.0406,88.82,0.616,1979,1970.0
0.27699999999999997,['Rocío Jurado'],0.45,261000,0.638,0,1dqvIwVT0mDJmHZkYTqCQw,0.0,8,0.049,-9.478,0,Señora,39,1979,0.183,160.053,0.569,1979,1970.0
0.664,['Frank Zappa'],0.6459999999999999,33267,0.469,0,1qVGofJmcsyRxIq1kZF89i,4.28e-05,11,0.10800000000000001,-15.193,0,What Ever Happened To All The Fun In The World,28,3/3/1979,0.787,123.344,0.708,1979,1970.0
0.753,['Spyro Gyra'],0.327,237440,0.377,0,2MJKtw8OUoSW569RrDtTVm,0.0175,9,0.107,-12.099,1,Rasul,19,1/1/1979,0.0399,93.43700000000001,0.26899999999999996,1979,1970.0
0.207,['Culture'],0.6970000000000001,183600,0.484,0,2pPw9c1TXLyArcjmhOhaDg,1.13e-05,8,0.21100000000000002,-8.964,1,The Land We Belong - 2001 Digital Remaster,28,1979,0.17800000000000002,73.872,0.863,1979,1970.0
0.0563,['Nick Lowe'],0.634,229383,0.75,0,2zig85o7jNJ5YJyL2LzDFb,0.000504,10,0.0547,-9.045,1,Switchboard Susan,22,1979,0.028999999999999998,138.674,0.815,1979,1970.0
0.7929999999999999,['Hot Rize'],0.439,186333,0.27399999999999997,0,3BOUYaKNALBl9j64wfxplM,8.49e-05,0,0.22699999999999998,-16.033,1,High On A Mountain,20,1/1/1979,0.0377,201.5,0.682,1979,1970.0
0.23800000000000002,['Queen'],0.331,213240,0.642,0,3goduURDLxG5xVKC1geLtB,0.000612,7,0.449,-11.849,1,Death On Two Legs,20,6/22/1979,0.0747,136.797,0.355,1979,1970.0
6.159999999999999e-05,['Public Image Ltd.'],0.374,308827,0.614,0,3mJYQ7xha2xHuvqaFQMbNb,0.00103,0,0.187,-13.728,1,Memories,20,1979,0.0769,141.102,0.605,1979,1970.0
0.985,['Philip Glass'],0.29,423907,0.0584,0,45bOgQ4NwAPgdHumnhPAMh,0.935,5,0.13699999999999998,-24.283,0,Four,25,1979,0.0337,141.835,0.0365,1979,1970.0
0.774,['Sun Ra'],0.465,456804,0.557,0,4Al0qcaJRU5ZD2FH9k5eqs,0.0061600000000000005,5,0.15,-10.578,1,Space Fling,24,1979,0.0323,110.19,0.831,1979,1970.0
0.136,"['Johnny Cash', 'George Jones']",0.718,136640,0.503,0,4zpvtGaJR8wUFd2euXgDbM,0.0,9,0.203,-10.318,1,I Got Stripes (with George Jones),25,1/1/1979,0.124,100.096,0.688,1979,1970.0
0.0327,['Throbbing Gristle'],0.628,289126,0.265,0,51LRNy0xjmqCOsHgCCE64r,0.792,8,0.10800000000000001,-20.528000000000002,1,Convincing People - Remastered,20,1979-12,0.0363,138.904,0.589,1979,1970.0
2.1600000000000003e-05,['Stiff Little Fingers'],0.21,148440,0.93,0,5J1ewKkCC28LleuiL8f9WG,0.11900000000000001,2,0.205,-8.252,1,State Of Emergency,28,1979,0.0595,172.40400000000002,0.75,1979,1970.0
0.0694,['The Moody Blues'],0.593,202813,0.7509999999999999,0,26eDzzv2c0OQe8sBi6uAUV,1.3300000000000001e-05,9,0.102,-10.564,1,It's Up To You - Original Mix,22,8/7/1970,0.0345,122.788,0.826,1970,1970.0
0.8390000000000001,['Gil Scott-Heron'],0.578,266565,0.675,0,26ta3lXZv4sRdIE7MwM8h0,0.0,1,0.904,-10.184,1,Comment #1,21,1970,0.738,72.808,0.6409999999999999,1970,1970.0
0.0216,['Paul McCartney'],0.638,147853,0.828,0,3FsONju3j1kmsCRbjcM0BX,0.894,0,0.69,-8.243,1,Hot As Sun - Live At Glasgow / 1979 / Remastered 2011,24,4/17/1970,0.0683,121.70299999999999,0.828,1970,1970.0
0.221,['Desmond Dekker'],0.934,171013,0.495,0,3Zw0a7iMUUaxFAXJ5MRYgE,0.000102,0,0.14,-10.304,1,Pickney Gal,27,1/1/1970,0.187,113.866,0.961,1970,1970.0
0.591,['Van Morrison'],0.48700000000000004,196707,0.13,0,3gZvdnDIRmaxjMr0I3scr0,0.000362,0,0.475,-17.03,1,Gypsy Queen - 2015 Remaster,21,11/15/1970,0.0558,145.44,0.542,1970,1970.0
0.174,['Jethro Tull'],0.19699999999999998,164160,0.633,0,44KHHSAxD14vNfzhxYVnyr,0.000198,0,0.3,-8.463,1,A Time for Everything - 2001 Remaster,23,8/20/1970,0.0541,194.118,0.5489999999999999,1970,1970.0
0.723,['Gentle Giant'],0.7390000000000001,231867,0.106,0,48Xi5SxPbespCwJT2cr9Kw,0.000383,2,0.27399999999999997,-21.272,0,Isn't It Quiet And Cold,27,1/1/1970,0.0537,109.29700000000001,0.612,1970,1970.0
0.32,['Milton Nascimento'],0.40700000000000003,136707,0.521,0,4Hr5VM6DtRAy8eD3bqNb0o,4.1e-06,0,0.128,-12.511,0,Para Lennon E McCartney,42,1/1/1970,0.0297,98.867,0.8290000000000001,1970,1970.0
0.635,['Cream'],0.657,166333,0.436,0,4L48wnpCfdQDVEkxTRqgd5,0.000515,2,0.105,-14.472999999999999,1,Lawdy Mama - Version 2,22,4/1/1970,0.0368,106.01299999999999,0.746,1970,1970.0
0.7020000000000001,['Joe Cocker'],0.337,333413,0.615,0,4bBdyKdDeAcsk9ljhK8wIP,0.000656,0,0.915,-7.579,1,Something - Set 1 / Live At The Fillmore East/3/28/70,23,8/18/1970,0.063,127.689,0.242,1970,1970.0
0.221,['Stevie Wonder'],0.439,134027,0.9159999999999999,0,5Oioq6hXx9prdYO5wBTHid,0.0,11,0.6940000000000001,-8.844,0,Joy (Takes Over Me),23,8/7/1970,0.107,104.679,0.805,1970,1970.0
0.0217,['Ten Years After'],0.38,343827,0.602,0,5TTb23dO89m43kmhgGyYkF,3.72e-05,9,0.0961,-14.582,1,Hear Me Calling,29,1/1/1970,0.0302,130.059,0.674,1970,1970.0
0.5820000000000001,['Smokey Robinson & The Miracles'],0.616,221973,0.46,0,5ebvPB2Iq2fJXbXLF9StVo,1.33e-06,4,0.0995,-8.164,1,You've Got The Love I Need,18,1/1/1970,0.028999999999999998,78.40100000000001,0.38,1970,1970.0
0.0809,['Four Tops'],0.405,191293,0.66,0,5uQGotQ1lAMdQa0gR4Y2Qv,0.00148,2,0.166,-10.538,1,Just Seven Numbers (Can Straighten Out My Life),24,1/1/1970,0.0446,179.537,0.87,1970,1970.0
0.8909999999999999,"['Stephen Sondheim', 'Larry Kert', 'Company Ensemble', 'Harold Hastings']",0.425,261293,0.294,0,6ZfJISV9fy4WEFw81W2779,0.0,3,0.0966,-13.584000000000001,1,Company - Original Broadway Cast: Being Alive (Bonus Track),20,1970,0.0502,103.697,0.389,1970,1970.0
0.154,['Badfinger'],0.618,168707,0.502,0,7K8fuT3sP3ZXjuLlTxTmDc,0.0,5,0.0658,-9.689,1,Midnight Caller - Remastered 2010,24,11/9/1970,0.0244,76.6,0.501,1970,1970.0
0.344,['Stevie Wonder'],0.47,141960,0.618,0,066OGJp1Kbxn1OOFY8hbS7,0.0,1,0.39,-9.269,1,Anything You Want Me To Do,24,8/7/1970,0.127,100.762,0.713,1970,1970.0
0.648,['Elvis Presley'],0.35,204987,0.45399999999999996,0,0Z9QnEeQYf09KMHzLUdcnh,1.13e-05,7,0.0774,-10.032,1,How the Web Was Woven,27,11/1/1970,0.0291,132.009,0.42700000000000005,1970,1970.0
0.61,['Dusty Springfield'],0.44799999999999995,149707,0.41,0,0w3AAvT5RNrwFCx9mItvIW,0.0,4,0.11599999999999999,-12.63,1,Brand New Me,17,1/15/1970,0.0682,128.416,0.703,1970,1970.0
0.81,"['John Williams', 'Boston Pops Orchestra']",0.551,167933,0.317,0,16iTWnEmTJSpsMU1ULpwah,0.899,7,0.13,-20.189,0,"Scherzo (From ""Indiana Jones and the Last Crusade"")",23,1970,0.0401,96.03299999999999,0.55,1970,1970.0
0.6759999999999999,['Little Richard'],0.82,273693,0.48100000000000004,0,16pk7JwjCMhobi84R9nnA3,1.69e-06,10,0.0859,-14.318,1,Lovesick Blues,24,1970,0.034,109.867,0.9670000000000001,1970,1970.0
0.304,['Antônio Carlos Jobim'],0.33299999999999996,141347,0.46,0,1NKr5msnt2y2CZwpEuHbUE,0.353,7,0.313,-13.948,0,God and the Devil In the Land of the Sun,27,1970,0.0378,178.609,0.384,1970,1970.0
0.21100000000000002,['Elton John'],0.499,199760,0.526,0,1en2qzydtjV153LGbEHytC,0.0,0,0.11599999999999999,-9.376,1,Border Song - BBC Session,24,4/10/1970,0.0328,130.191,0.581,1970,1970.0
0.68,['Cactus'],0.451,374867,0.222,0,1prXoU7dvn0jYK37fV4Jx9,0.00108,5,0.0689,-15.66,1,No Need to Worry,25,1970,0.04,104.132,0.33,1970,1970.0
0.5489999999999999,['Antônio Carlos Jobim'],0.584,240040,0.40399999999999997,0,1uF7ogsghG9KstXDkNJkeq,0.825,10,0.0928,-18.324,0,Remember,27,11/1/1970,0.0871,92.186,0.8859999999999999,1970,1970.0
0.23800000000000002,['The Cannonball Adderley Quintet'],0.5539999999999999,312733,0.5429999999999999,0,2AlJIdftlJLcZg78RnVcDS,0.174,9,0.478,-11.937999999999999,1,"Walk Tall - Live From The Troubadour, Los Angeles, CA/1972",24,1/1/1970,0.0664,123.346,0.40700000000000003,1970,1970.0
0.545,['Roberto Roena Y Su Apollo Sound'],0.675,569520,0.8440000000000001,0,3LhAcIWUVF9DlAztcIB06Q,0.898,5,0.20199999999999999,-4.468,1,Ponte Duro,21,12/31/1970,0.0507,113.236,0.885,1970,1970.0
0.106,['Van Morrison'],0.653,242213,0.53,0,3pvy0pAcANH4VzxmnhmyO0,0.000357,7,0.0844,-9.277999999999999,1,These Dreams of You - Alternate Version,21,1970-02,0.0345,123.079,0.925,1970,1970.0
0.46799999999999997,['Free'],0.511,361720,0.165,0,3vkNscuEqDnQW62EoV8Rkb,9.290000000000001e-05,9,0.0806,-16.842,1,Don't Say You Love Me,31,6/26/1970,0.0387,112.476,0.14,1970,1970.0
0.895,['Van Morrison'],0.61,159000,0.231,0,43Ro6rsyRO18vJj3bKfFaY,0.0157,9,0.075,-17.239,1,Crazy Love - Mono; 2013 Remaster,21,1970-02,0.0921,77.012,0.369,1970,1970.0
0.268,['The Allman Brothers Band'],0.526,259000,0.83,0,43XCHybluplwg0pWZTYtpN,2.03e-06,2,0.11699999999999999,-7.556,1,Leave My Blues At Home,20,9/23/1970,0.0553,99.641,0.7440000000000001,1970,1970.0
0.16899999999999998,['Joe Cocker'],0.451,181800,0.855,0,4IB5oYwZWNFUrc2kpNTW45,2.8499999999999998e-05,2,0.862,-5.834,1,She Came In Thru The Bathroom Window - Live At The Fillmore East/1970,21,8/1/1970,0.0383,95.47399999999999,0.903,1970,1970.0
0.968,['Harry Nilsson'],0.527,112760,0.0523,0,4nhpxeFxGQtMZTK0ojcHF3,0.000688,2,0.184,-22.781,1,Dayton Ohio 1903,21,2/1/1970,0.0421,80.283,0.321,1970,1970.0
0.6459999999999999,['The Doors'],0.26,140733,0.932,0,5N9NF3cB1HD84TwiMGL5jK,0.0137,4,0.863,-16.511,0,The Palace of Exile - Live,23,7/20/1970,0.5579999999999999,81.77199999999999,0.0206,1970,1970.0
0.0385,['The Rolling Stones'],0.5720000000000001,167573,0.853,0,5Uvh1UB97VFtcmeiSH5p6i,0.0466,9,0.775,-6.8870000000000005,1,"I'm Free - Live From Madison Square Garden, New York/1969",24,9/4/1970,0.0452,123.71,0.698,1970,1970.0
0.87,['Dorothy Ashby'],0.555,320520,0.371,0,5VyKUnu3vZRwOTWePLapKx,0.00945,2,0.195,-15.915999999999999,0,Myself When Young,22,1/1/1970,0.0611,111.765,0.485,1970,1970.0
0.971,"['Thad Jones', 'Mel Lewis']",0.303,246467,0.106,0,5sFPpZiwy8NsbAPdXP2SmF,0.8690000000000001,2,0.10300000000000001,-14.418,0,A Child Is Born - Remixed & Remastered 1994,21,1/1/1970,0.033,72.204,0.0942,1970,1970.0
0.11699999999999999,['Los Angeles Negros'],0.535,188787,0.441,0,5tnlbG2QvUWehwjdeQuZ0H,2.74e-06,9,0.122,-10.475999999999999,1,Mi Niña,28,9/5/1970,0.0528,114.42,0.239,1970,1970.0
0.47100000000000003,"['Frank Zappa', 'The Mothers Of Invention']",0.622,174787,0.542,0,5xFed9QrbeHdj5okNUVZHs,1.88e-06,9,0.205,-10.719000000000001,1,WPLJ,23,2/9/1970,0.0679,130.737,0.857,1970,1970.0
0.529,['Bobby Bare'],0.622,129653,0.355,0,5ynYHmdtdxUD3if41YYRCC,0.0,5,0.0706,-13.793,1,Woman You Have Been a Friend to Me,20,7/7/1970,0.0288,138.442,0.779,1970,1970.0
0.584,['Eric Clapton'],0.47,209693,0.634,0,6CqCILZtsQnTLjjgrDgCsj,0.0,7,0.39799999999999996,-10.796,1,Lonesome And A Long Way From Home,23,8/1/1970,0.0351,92.137,0.645,1970,1970.0
0.0019,['Ten Years After'],0.405,458463,0.5429999999999999,0,6DYyyUdHzI6RdSx0swUR1i,0.72,2,0.18600000000000003,-9.312999999999999,1,Love Like a Man - 2017 Remaster,34,4/1/1970,0.028999999999999998,107.598,0.511,1970,1970.0
0.322,['The Guess Who'],0.529,178000,0.892,0,6Q85Qdj3wES5JKwM4DrJIZ,0.00229,2,0.249,-4.314,1,Bus Rider,22,1970,0.0352,147.668,0.8,1970,1970.0
0.0544,['James Gang'],0.627,278400,0.7959999999999999,0,6esNHr8AxEb51vNAahcADY,0.27,2,0.151,-7.376,1,Woman,18,7/1/1970,0.0336,114.223,0.96,1970,1970.0
0.71,['Nikhil Banerjee'],0.34600000000000003,398173,0.415,0,6poUQMco4MlJchIT8JFgpM,0.316,9,0.0749,-22.068,1,Bhimpalasri Fast Tintal,26,1/1/1970,0.0433,137.47799999999998,0.446,1970,1970.0
0.174,['The Moody Blues'],0.41700000000000004,183520,0.6970000000000001,0,7kWiFcGl0eCjMeKDDN9kzM,3.66e-06,4,0.0578,-10.12,0,Don't You Feel Small,22,8/7/1970,0.0636,151.547,0.6970000000000001,1970,1970.0
0.826,['Todd Rundgren'],0.431,122027,0.17300000000000001,0,09KgjePLIQ4M9MAlbJqGjb,3.52e-05,5,0.213,-15.084000000000001,1,Believe in Me - 2015 Remaster,21,1970,0.0288,77.38,0.293,1970,1970.0
0.591,['Waylon Jennings'],0.693,179000,0.431,0,0NETLOKtIsDyNepVCtUO2I,4.78e-06,4,0.12,-19.26,0,Don't Think Twice,19,3/1/1970,0.0451,102.413,0.625,1970,1970.0
0.885,['Elton John'],0.49700000000000005,236960,0.212,0,10NenlqcV6pNtQs2lbplQ2,0.0,0,0.248,-10.431,1,The Greatest Discovery - Piano Demo,24,4/10/1970,0.0336,74.265,0.136,1970,1970.0
0.105,['Van Morrison'],0.634,102307,0.596,0,1EOyd0lNN48aueFKlILB2g,3.16e-05,2,0.315,-13.919,1,I Shall Sing - Take 1,22,1970-02,0.0503,135.211,0.8190000000000001,1970,1970.0
0.007409999999999999,['Spirit'],0.27399999999999997,337307,0.529,0,1IuOOldNGSfTzBEMS9KhC6,0.593,5,0.113,-10.654000000000002,1,When I Touch You,21,1970,0.0331,134.097,0.22699999999999998,1970,1970.0
0.562,['Jethro Tull'],0.479,171440,0.47600000000000003,0,1ZIvom9TcFbo37xplCZRH1,0.000122,4,0.23800000000000002,-9.065,1,Son - 2001 Remaster,23,8/20/1970,0.0284,102.31700000000001,0.527,1970,1970.0
0.594,['Conway Twitty'],0.64,169267,0.337,0,1dNqnk1kEi5ZUbTuTtaBpj,0.0,2,0.322,-13.88,1,Will You Visit Me On Sunday,20,3/23/1970,0.0274,109.23200000000001,0.763,1970,1970.0
0.691,['Bob Dylan'],0.613,162613,0.598,0,1e3bm9QA5rUPHlIcs9xFSs,0.0,0,0.156,-8.01,1,"She Belongs to Me - Live at the Isle of Wight, UK - August 1969",23,6/8/1970,0.0336,128.761,0.77,1970,1970.0
0.826,"['Stephen Sondheim', 'Dean Jones', 'Harold Hastings']",0.23199999999999998,173960,0.36200000000000004,0,1voFWWYktcxPvOZPxYFiUf,0.0,1,0.0621,-11.448,1,Company - Original Broadway Cast: Someone Is Waiting,19,1970,0.0344,166.767,0.257,1970,1970.0
0.322,['Joe Cocker'],0.355,245173,0.8220000000000001,0,2AKpAF2xHPCvwdLFOTprs4,2.19e-06,4,0.877,-6.441,0,Cry Me A River - Live At The Fillmore East/1970,22,8/18/1970,0.0876,134.249,0.657,1970,1970.0
0.435,['Eric Clapton'],0.611,213760,0.568,0,2GDu5grU1IDPf8ZfDyOZTL,1.1900000000000001e-05,9,0.235,-11.847999999999999,1,Bad Boy,24,8/1/1970,0.0306,84.77,0.885,1970,1970.0
0.742,['The Rolling Stones'],0.57,244013,0.7859999999999999,0,2LQNIT4WGRDyLT0WR2d4TM,0.004370000000000001,8,0.978,-8.894,1,"Prodigal Son - Live From Madison Square Garden, New York/1969",23,9/4/1970,0.0594,95.73200000000001,0.6509999999999999,1970,1970.0
0.000758,['Humble Pie'],0.461,376307,0.831,0,2VsMeyIgaCzx1OkHRyBIhB,0.0011099999999999999,9,0.368,-6.854,1,"Red Light Mamma, Red Hot!",24,1/1/1970,0.0559,109.236,0.47100000000000003,1970,1970.0
0.196,['Joe Cocker'],0.35,423680,0.9690000000000001,0,2YtthIPgAuxsvQdCWyMmFh,0.0011300000000000001,5,0.976,-4.906000000000001,1,Delta Lady - Set 2 / Live At The Fillmore East/1970,23,8/18/1970,0.106,140.428,0.618,1970,1970.0
0.5820000000000001,['Minnie Riperton'],0.40399999999999997,213067,0.622,0,2fBNQDl8SxPAdW0Dg4smAG,3.5799999999999996e-05,4,0.21899999999999997,-10.154,0,"Whenever, Wherever",21,11/1/1970,0.0444,118.01700000000001,0.721,1970,1970.0
0.18100000000000002,"[""Los Byby's""]",0.396,200020,0.62,0,2kv0yyPpDHPwgd0UZhh7Rf,1.82e-05,9,0.113,-9.232000000000001,1,Regresa,28,1/1/1970,0.0326,172.93099999999998,0.772,1970,1970.0
0.0302,['Jimmy Buffett'],0.629,234027,0.45,0,2ubfWcoKSYAaVzLdBUh3LO,0.0026,9,0.0988,-13.436,1,The Christian,17,1970,0.0341,85.78299999999999,0.605,1970,1970.0
0.917,['Elton John'],0.589,252413,0.34600000000000003,0,2vuWjhAcXpYkBNwOEQLnn3,0.0,9,0.0716,-8.611,1,Country Comfort - Piano Demo Previously Unreleased,21,10/30/1970,0.034,71.385,0.21,1970,1970.0
0.851,['The Velvet Underground'],0.529,197067,0.509,0,3EyGPeNd6Y8ZMUcZQR1BvG,0.0005650000000000001,2,0.154,-8.666,0,I Found a Reason - Demo Version; 2015 Remaster,21,1970,0.0484,86.12,0.5579999999999999,1970,1970.0
0.695,['Dorothy Ashby'],0.467,242493,0.233,0,3Y3Z5LWsFoWAdOivM3Fd5m,0.125,5,0.184,-15.140999999999998,0,For Some We Loved,23,1/1/1970,0.0374,108.363,0.5670000000000001,1970,1970.0
0.9309999999999999,['Dorothy Ashby'],0.41,265480,0.377,0,3maOEqyMVU4V9m1lx1zN6H,0.0128,9,0.115,-14.87,0,Wax and Wane,21,1/1/1970,0.0488,92.603,0.713,1970,1970.0
0.017,['Pacific Gas & Electric'],0.6,322267,0.648,0,3pWuy7GIIruVst2J3thkYQ,8.120000000000001e-05,0,0.21899999999999997,-12.147,1,Are You Ready?,25,1970,0.0617,137.22,0.84,1970,1970.0
0.5820000000000001,['The Osmonds'],0.42200000000000004,237720,0.341,0,450aveLD623xsLaEteeTeq,1.04e-05,7,0.248,-9.602,1,He Ain't Heavy...He's My Brother,22,11/14/1970,0.0249,86.514,0.287,1970,1970.0
0.0702,['Van Morrison'],0.551,288200,0.657,0,4Nga1z44kERpduMFGnxP3t,0.0104,7,0.19699999999999998,-11.526,1,I Shall Sing - Takes 2-3,22,1970-02,0.0281,135.683,0.9640000000000001,1970,1970.0
0.198,['Van Morrison'],0.626,191653,0.711,0,50eylJ2zqTlm1xsHuDoGwT,0.00611,7,0.0715,-11.387,1,I Shall Sing - Take 7; Edit,21,1970-02,0.0335,132.944,0.972,1970,1970.0
0.531,['Tony Joe White'],0.743,339693,0.5379999999999999,0,52XNMzj96fK6oz7JmxddsN,0.0615,7,0.1,-14.627,1,Stud Spider,25,1970,0.0783,92.243,0.624,1970,1970.0
0.353,['Brewer & Shipley'],0.524,227413,0.62,0,58CMxBH4CjopLJvxW5lrW6,0.00031,11,0.1,-8.704,0,Don't Want to Die in Georgia,18,1970,0.0262,87.54700000000001,0.612,1970,1970.0
0.5489999999999999,['Van Morrison'],0.46299999999999997,278040,0.359,0,5IxFBPaenfBbrqNarsNPfn,0.00394,3,0.33299999999999996,-17.227999999999998,1,Into the Mystic - Takes 14-16,21,1970-02,0.146,169.77,0.23199999999999998,1970,1970.0
0.00262,"['The Who', 'Andy Macpherson', 'Jon Astley']",0.36200000000000004,158320,0.9890000000000001,0,5Q8vWmNjBpmlM0EsvUzAAP,0.0,9,0.871,-7.108,1,I Can't Explain - 40th Anniversary Version - Live At Leeds,17,5/16/1970,0.29600000000000004,129.774,0.16399999999999998,1970,1970.0
0.987,['Harry Nilsson'],0.363,222080,0.0414,0,5X7ZrJifNZtPMI6zFZUmui,0.000305,7,0.0908,-21.555999999999997,1,Love Story (You and Me),20,2/1/1970,0.0423,96.215,0.196,1970,1970.0
0.00022799999999999999,['Ten Years After'],0.361,257707,0.6970000000000001,0,5cV1eAhaeRAP0ZbVS3pGrL,0.0776,0,0.5489999999999999,-7.7620000000000005,1,Working on the Road - 2002 Remaster,25,5/2/1970,0.0377,125.624,0.599,1970,1970.0
0.856,['Van Morrison'],0.612,176720,0.23600000000000002,0,5pVRXu8y8Pq4nkMPSEiZG8,0.0102,9,0.253,-17.958,1,Crazy Love - Alternate Mix; 2013 Remaster,21,1970-02,0.11199999999999999,77.11,0.315,1970,1970.0
0.941,['Elton John'],0.425,288333,0.0749,0,5r3VMZ99CWUaeb4p5GuRFa,1.51e-05,7,0.125,-16.114,0,First Episode At Hienton,22,4/10/1970,0.0341,131.04,0.131,1970,1970.0
0.32899999999999996,['Free'],0.745,264973,0.43200000000000005,0,5w928c56nWAzezM1gvpblM,0.00042300000000000004,2,0.0755,-10.44,1,Remember,26,6/26/1970,0.0539,133.639,0.821,1970,1970.0
0.276,['Savoy Brown'],0.42,200960,0.371,0,5wz3p3zlcoOGgFfDcf7zHq,0.0638,10,0.205,-12.827,1,Needle And Spoon,20,1/1/1970,0.0549,76.771,0.82,1970,1970.0
0.519,['The Manhattan Transfer'],0.616,175840,0.541,0,650XsQDnYkAF9jHWZZznrV,0.0,9,0.33299999999999996,-8.995,0,That Cat Is High,26,1/1/1970,0.0625,103.43700000000001,0.75,1970,1970.0
0.40299999999999997,['Steeleye Span'],0.53,219453,0.486,0,6IwPRUVcrx0UTsNkGANwix,0.00602,11,0.11599999999999999,-9.3,1,The Blacksmith,29,6/1/1970,0.0292,169.84400000000002,0.903,1970,1970.0
0.5329999999999999,['Charles Wright & The Watts 103rd Street Rhythm Band'],0.698,219293,0.594,0,6Jqp6f3Zs4rvHjoUxctwrM,0.0,7,0.0636,-8.29,1,I Got Love,25,1970,0.11,102.01100000000001,0.629,1970,1970.0
0.212,['Hot Tuna'],0.377,228800,0.306,0,6kez4l0sLCTL0IxIkzCSfR,0.008329999999999999,2,0.615,-15.856,1,Keep Your Lamps Trimmed and Burning,19,1970,0.0523,81.479,0.561,1970,1970.0
0.929,['Pentangle'],0.366,419867,0.127,0,6lUc153KdiDeMpHCMyQ9e2,3.84e-06,7,0.171,-19.477,0,Cruel Sister,27,11/1/1970,0.0403,163.04,0.535,1970,1970.0
0.069,['Spirit'],0.502,162027,0.446,0,6p2eaTrXflXek5Ej88jW50,1.55e-06,2,0.54,-9.596,0,Love Has Found a Way,20,1970,0.0299,113.25,0.20800000000000002,1970,1970.0
0.475,['Canned Heat'],0.525,258907,0.43200000000000005,0,6pGCz1oi6xSmu6zM9cBwIs,0.000362,7,0.132,-12.225999999999999,1,That's All Right Mama,25,8/3/1970,0.026000000000000002,83.78399999999999,0.841,1970,1970.0
0.596,['Little Richard'],0.75,272987,0.579,0,77Kz0l1YrdZTpzHUUN47Hw,9.23e-05,10,0.0751,-14.632,1,Spreadin' Natta What's the Matter,23,1970,0.0532,115.95,0.97,1970,1970.0
0.26,['Maynard Ferguson'],0.265,322947,0.7120000000000001,0,7l5AWGW1hSWWJOAN4QuSQB,0.951,0,0.105,-8.966000000000001,0,Eli's Comin,17,10/30/1970,0.0522,171.532,0.28,1970,1970.0
0.524,['The Moments'],0.541,155533,0.455,0,06mij1YfWpUUE2aUFwEbna,0.0,3,0.11599999999999999,-10.051,1,I've Got to Keep on Loving You,17,1970,0.0338,83.615,0.82,1970,1970.0
0.0122,['Ancient Grease'],0.374,316360,0.67,0,07K92Mgg4VjFFLAkAUxyle,0.07400000000000001,7,0.084,-12.383,1,MOTHER GREASE THE CAT,23,1970,0.038,93.887,0.677,1970,1970.0
