artists,decade,year,name,genres,duration_ms,artist_song,release_date,valence,acousticness,danceability,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,id
Shamshad Begum,1940,1949,Jagmag Jagmag Hai Sansar,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",199808,Shamshad Begum - Jagmag Jagmag Hai Sansar,1949,0.828,0.995,0.813,0.268,0,0.297,10,0.23600000000000002,-7.865,1,0,0.19699999999999998,72.15100000000002,2wQt73DApD7WyVivnBSESt
Shamshad Begum,1940,1948,Mohan Ki Muraliya Baje,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",199445,Shamshad Begum - Mohan Ki Muraliya Baje,1948,0.5379999999999999,0.971,0.5,0.32299999999999995,0,0.0762,7,0.0674,-15.697000000000001,1,1,0.0388,115.78,4udRDNnQMut18nrDkhIsxj
Shamshad Begum,1940,1945,Chand Chamka Andhere Men Aaj,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",199210,Shamshad Begum - Chand Chamka Andhere Men Aaj,1945,0.457,0.995,0.6809999999999999,0.11199999999999999,0,0.7829999999999999,4,0.24,-12.307,0,0,0.11599999999999999,141.036,2cDZppOaDR0OV6imVhulG1
Shamshad Begum,1940,1947,Naina Manat Nahin Kahna,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",199041,Shamshad Begum - Naina Manat Nahin Kahna,1947,0.8440000000000001,0.956,0.5820000000000001,0.273,0,0.10800000000000001,9,0.147,-9.141,1,0,0.0551,132.325,1YJAS2CxLueE3fivw6jx4S
Shamshad Begum,1940,1948,Meri Duniya Ke Gharibo Jago,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",198812,Shamshad Begum - Meri Duniya Ke Gharibo Jago,1948,0.693,0.992,0.392,0.39899999999999997,0,0.858,5,0.48,-8.547,1,0,0.142,65.38600000000001,1cMWHnG5EPzRX0CWJLrqGP
Shamshad Begum,1940,1948,Majnu Bane Hain,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",198757,Shamshad Begum - Majnu Bane Hain,1948,0.7340000000000001,0.995,0.7829999999999999,0.149,0,0.5660000000000001,4,0.175,-10.479000000000001,0,0,0.38,81.572,68EAOTWp0UqCtjE6dIM1ZY
Shamshad Begum,1940,1949,Rah Na Sakoge Ham Bin Sajan,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",198587,Shamshad Begum - Rah Na Sakoge Ham Bin Sajan,1949,0.8170000000000001,0.904,0.557,0.447,0,0.331,6,0.0939,-9.453,1,0,0.106,140.197,2mbp0STMWXDFvZ969FAVfc
Shamshad Begum,1940,1947,Ankhon Men Ansuon Ko Piye Ja Rahi,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",198507,Shamshad Begum - Ankhon Men Ansuon Ko Piye Ja Rahi,1947,0.457,0.991,0.395,0.188,0,0.0036799999999999997,5,0.321,-10.745,0,0,0.142,74.874,5U6t23NngyWpGG8vNe3mkz
Shamshad Begum,1940,1946,Ae Falak Kab Tak Satata Jayega,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",198304,Shamshad Begum - Ae Falak Kab Tak Satata Jayega,1946,0.627,0.991,0.5,0.107,0,0.331,1,0.171,-12.439,1,0,0.0437,147.707,23fzFtXLXIIMPBPbeIQOjL
Shamshad Begum,1940,1941,Laut Gai Papan Andhiyari,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",198211,Shamshad Begum - Laut Gai Papan Andhiyari,1941,0.66,0.992,0.721,0.10800000000000001,0,0.124,10,0.419,-12.0,1,0,0.42200000000000004,122.816,5YZz6Vg4qsH5slRjuAj2fO
Shamshad Begum,1940,1948,More Angana Balam Ka Murga Bole,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",197730,Shamshad Begum - More Angana Balam Ka Murga Bole,1948,0.6809999999999999,0.983,0.6409999999999999,0.255,0,0.00344,4,0.19899999999999998,-7.643,0,0,0.578,87.97399999999998,5sAhoT8AV3xa7Sg6CGZ8je
Shamshad Begum,1940,1946,Kismat Mein Likha Ho Jo,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",196742,Shamshad Begum - Kismat Mein Likha Ho Jo,1946,0.57,0.993,0.579,0.0741,0,0.0008119999999999999,5,0.16699999999999998,-17.188,0,0,0.0762,105.272,3WO0MF0YSmukik3bk1BRGz
Shamshad Begum,1940,1948,Aai Sawan Ki Rut,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",196055,Shamshad Begum - Aai Sawan Ki Rut,1948,0.7829999999999999,0.992,0.6409999999999999,0.203,0,0.000131,2,0.16399999999999998,-8.067,1,0,0.16399999999999998,83.77,3EQUSiioEzP3vig2c3YRNq
Shamshad Begum,1940,1948,Pardes Balam Tum Jaoge,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",196023,Shamshad Begum - Pardes Balam Tum Jaoge,1948,0.895,0.905,0.531,0.4920000000000001,0,0.0014,0,0.335,-10.784,1,0,0.0565,127.289,556F2tCZYFaUoQwvlmKJmE
Shamshad Begum,1940,1948,Taqdeer Bani Bankar Bigdi,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",195200,Shamshad Begum - Taqdeer Bani Bankar Bigdi,1948,0.248,0.9570000000000001,0.47200000000000003,0.16699999999999998,0,5.28e-05,11,0.193,-14.413,1,0,0.0401,113.62799999999999,4Bw4vd6GjDFMfVgXBWyHih
Shamshad Begum,1940,1947,Hath Gore Gore Gulabi,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",195059,Shamshad Begum - Hath Gore Gore Gulabi,1947,0.7090000000000001,0.993,0.402,0.34,0,0.22899999999999998,1,0.187,-7.8820000000000014,1,0,0.0939,173.53799999999995,55ewdkYXOy6CacHqjxppG8
Shamshad Begum,1940,1949,Barbadiye Dil Ko Kya Roye,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",195013,Shamshad Begum - Barbadiye Dil Ko Kya Roye,1949,0.551,0.9009999999999999,0.313,0.159,0,0.0,1,0.0917,-12.008,1,0,0.0366,182.373,2ClJfMVySLJXnUl5rp2MIZ
Shamshad Begum,1940,1949,Chali Pi Ko Milan,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",195000,Shamshad Begum - Chali Pi Ko Milan,1949,0.521,0.971,0.424,0.32299999999999995,0,0.0956,7,0.596,-8.029,1,0,0.0555,96.036,0qirC5lj3PKXu71KazoMuX
Shamshad Begum,1940,1941,Peene Ke Din Aai Piye Ja,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",194890,Shamshad Begum - Peene Ke Din Aai Piye Ja,1941,0.863,0.995,0.718,0.11199999999999999,0,0.882,5,0.131,-11.763,1,0,0.445,113.79700000000001,1EmOCbFyUoXg1EarCnrKFV
Shamshad Begum,1940,1948,Hamko Bhi Bithana Babu,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",194411,Shamshad Begum - Hamko Bhi Bithana Babu,1948,0.721,0.992,0.657,0.153,0,0.00159,6,0.12,-8.63,0,0,0.489,89.447,5vyNUQk8WdeF1ry2tNNYNW
Shamshad Begum,1940,1945,Main To Odhun Gulabi Chunariya Aaj,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",193769,Shamshad Begum - Main To Odhun Gulabi Chunariya Aaj,1945,0.665,0.995,0.7090000000000001,0.191,0,0.282,9,0.465,-10.290999999999999,1,0,0.157,73.456,5qQQAkUoaeTMPloYXVNFwg
Shamshad Begum,1940,1949,Ae Chand Kabhi Na Chhoopna,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",193747,Shamshad Begum - Ae Chand Kabhi Na Chhoopna,1949,0.478,0.9890000000000001,0.54,0.175,0,0.00267,4,0.222,-7.26,0,0,0.0519,79.55199999999998,0NXEEFFCvCG36bylAb0hJE
Shamshad Begum,1940,1948,Haar Gai Neha Lagaye,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",193573,Shamshad Begum - Haar Gai Neha Lagaye,1948,0.8809999999999999,0.992,0.48100000000000004,0.325,0,0.136,10,0.24100000000000002,-8.5,1,0,0.21,172.22299999999996,0eCt5xs8wWkDInL4fSaJdI
Shamshad Begum,1940,1949,Nahin Fariyad Karte Ham,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",191817,Shamshad Begum - Nahin Fariyad Karte Ham,1949,0.6779999999999999,0.9179999999999999,0.556,0.402,0,0.000522,2,0.287,-8.486,0,0,0.26,149.27,2843qEALtSXqUCKmm2lC52
Shamshad Begum,1940,1945,Naina Bhar Aaye Neer,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",191790,Shamshad Begum - Naina Bhar Aaye Neer,1945,0.315,0.9940000000000001,0.44799999999999995,0.182,0,0.747,1,0.17800000000000002,-13.124,1,0,0.0918,69.041,2plEHDXKPHJNcL77bL4GaA
Shamshad Begum,1940,1948,Fariyad Meri Sun Le,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",190874,Shamshad Begum - Fariyad Meri Sun Le,1948,0.637,0.993,0.5579999999999999,0.247,0,0.0463,5,0.17,-10.545,0,0,0.0475,85.316,4bEBLA8BvGg7wsUAoeGQPs
Shamshad Begum,1940,1948,Dil Se Tera Khayal Na Jaye To,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",190555,Shamshad Begum - Dil Se Tera Khayal Na Jaye To,1948,0.6970000000000001,0.995,0.359,0.231,0,0.899,11,0.244,-14.408,1,0,0.0789,80.726,5Xm5rCIGLwd4XEkIRIyXk5
Shamshad Begum,1940,1945,Ham Kisse Kare Shikwa,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",190420,Shamshad Begum - Ham Kisse Kare Shikwa,1945,0.349,0.995,0.45399999999999996,0.0981,0,0.745,10,0.179,-12.173,1,0,0.0471,96.436,1HzWvW38T0g40YdUbH82PM
Shamshad Begum,1940,1948,Aa Aake Wohi Yaad Sataye,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",189507,Shamshad Begum - Aa Aake Wohi Yaad Sataye,1948,0.851,0.976,0.389,0.475,0,0.19899999999999998,4,0.434,-9.304,0,0,0.07400000000000001,83.031,4k8eAIRXxzNoKuMy8u1uRG
Shamshad Begum,1940,1948,Gar Yun Hi Satana Tha,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",189335,Shamshad Begum - Gar Yun Hi Satana Tha,1948,0.778,0.988,0.511,0.307,0,0.028999999999999998,11,0.24100000000000002,-9.395,1,0,0.133,70.79,1hzemww2aQbjURNam4DoIf
Shamshad Begum,1940,1948,Dar Dar Ki Thokren Hain,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",189196,Shamshad Begum - Dar Dar Ki Thokren Hain,1948,0.536,0.924,0.47700000000000004,0.301,0,0.126,9,0.773,-15.046,0,0,0.0372,117.37,3xiF18okO6JGjVclsyiL4T
Shamshad Begum,1940,1946,Ek Nazar Men Mere Man Ko Churaya,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",189046,Shamshad Begum - Ek Nazar Men Mere Man Ko Churaya,1946,0.72,0.9940000000000001,0.611,0.254,0,0.8590000000000001,6,0.145,-12.742,1,0,0.0498,144.786,5O4TUTX5llrxEAv6TSqfBU
Shamshad Begum,1940,1947,Jisne Jalaya Aashian,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",188852,Shamshad Begum - Jisne Jalaya Aashian,1947,0.8809999999999999,0.9840000000000001,0.366,0.48200000000000004,0,0.0103,9,0.473,-9.067,1,0,0.0437,137.131,54DrqzZjOAVwHsJAsrvRcE
Shamshad Begum,1940,1946,Bhagwan Mita De Meri Hasti Ko,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",188392,Shamshad Begum - Bhagwan Mita De Meri Hasti Ko,1946,0.6890000000000001,0.993,0.525,0.239,0,0.838,11,0.111,-14.072000000000001,0,0,0.187,135.065,4IcevFDvoJndqsWqyRXHEM
Shamshad Begum,1940,1948,Lafzon Ko Zaban Pe Rok Liya,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",187171,Shamshad Begum - Lafzon Ko Zaban Pe Rok Liya,1948,0.507,0.9890000000000001,0.529,0.091,0,0.00176,0,0.11699999999999999,-12.517000000000001,0,0,0.0893,174.102,1eyBJ1LK3KHyWEI1J3bskD
Shamshad Begum,1940,1949,Lakh Koshish Ki,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",187095,Shamshad Begum - Lakh Koshish Ki,1949,0.336,0.993,0.389,0.16,0,0.23199999999999998,10,0.131,-9.716000000000001,1,0,0.038,68.306,11lkfyCsI1ldVAlxh19dgC
Shamshad Begum,1940,1949,Tadap Tadap Kar Din Guzra Hai,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",186680,Shamshad Begum - Tadap Tadap Kar Din Guzra Hai,1949,0.585,0.972,0.48,0.193,0,3.62e-06,0,0.369,-12.345999999999998,1,0,0.22899999999999998,79.288,44OQmQMUuMJZMrbzAsPmqE
Shamshad Begum,1940,1947,Man Bhooli Kathaen Yaad Na Kar,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",186279,Shamshad Begum - Man Bhooli Kathaen Yaad Na Kar,1947,0.57,0.995,0.397,0.256,0,0.899,0,0.156,-16.442999999999998,1,0,0.0754,129.141,6XPSnFLv2eyIEr1Qr2Lyt8
Shamshad Begum,1940,1946,Jhamak Jhamak,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",186213,Shamshad Begum - Jhamak Jhamak,1946,0.536,0.9840000000000001,0.51,0.294,0,0.0324,0,0.096,-12.409,1,0,0.155,123.86200000000001,4TX2JFPs9GWXxiKYNiO4U2
Shamshad Begum,1940,1944,Jao Sajan Harjaee,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",186173,Shamshad Begum - Jao Sajan Harjaee,1944,0.8809999999999999,0.89,0.703,0.392,0,0.0296,11,0.0959,-6.166,0,0,0.261,137.19899999999998,3lIyyLyUdolUxI2dkeN7cK
Shamshad Begum,1940,1948,Kaise Ankhon Se Chhupa Ke Aa Gaye,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",184440,Shamshad Begum - Kaise Ankhon Se Chhupa Ke Aa Gaye,1948,0.7390000000000001,0.995,0.583,0.22899999999999998,0,0.932,7,0.242,-10.812000000000001,0,0,0.0698,74.26100000000002,5iTZ8bW3dTnK3wwUe1m16z
Shamshad Begum,1940,1948,Yeh Kya Kiya Bhagwan,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",183999,Shamshad Begum - Yeh Kya Kiya Bhagwan,1948,0.354,0.987,0.34299999999999997,0.267,0,0.0146,7,0.36,-12.237,1,0,0.11900000000000001,202.032,2Wj4qMV1iVqjv9sgXndnFI
Shamshad Begum,1940,1947,O Bhoolnewale,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",183958,Shamshad Begum - O Bhoolnewale,1947,0.379,0.995,0.473,0.198,0,0.922,6,0.345,-14.588,1,0,0.0782,77.75,7rlpH6Ax7F0vOmYqBIaWmh
Shamshad Begum,1940,1941,Ek Kali Nazon Ki Pali,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",183907,Shamshad Begum - Ek Kali Nazon Ki Pali,1941,0.79,0.995,0.605,0.196,0,0.9159999999999999,10,0.115,-15.107999999999999,1,0,0.0495,142.562,0VbmjD62d37yPR3v8LNVcW
Shamshad Begum,1940,1949,Na Tum Aaye Na Neend Aai,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",183322,Shamshad Begum - Na Tum Aaye Na Neend Aai,1949,0.589,0.9940000000000001,0.425,0.188,0,0.8,9,0.125,-9.513,0,0,0.0758,73.931,4IzruZeWiTmmrFeR8UjtQc
Shamshad Begum,1940,1947,Hay Re Ghir Ke Badal Aaye,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",182727,Shamshad Begum - Hay Re Ghir Ke Badal Aaye,1947,0.784,0.9670000000000001,0.789,0.396,0,0.0125,10,0.111,-10.982999999999999,0,0,0.062,128.936,0yuopjChBVAJIIuikayOeP
Shamshad Begum,1940,1947,Yeh Duniya Muhabbat Nibhana Na Jane,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",182702,Shamshad Begum - Yeh Duniya Muhabbat Nibhana Na Jane,1947,0.7240000000000001,0.992,0.586,0.225,0,0.843,11,0.23600000000000002,-13.077,1,0,0.135,109.318,0mJgLkPB4Egvwm57k0JJIO
Shamshad Begum,1940,1949,Balam Tujhe Mera Salam,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",182373,Shamshad Begum - Balam Tujhe Mera Salam,1949,0.905,0.818,0.575,0.353,0,0.000865,8,0.198,-12.257,1,0,0.0571,182.671,3hNhAXLoT0g3EzAaXaF6hp
Shamshad Begum,1940,1949,Jiya Mora Dole,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",182021,Shamshad Begum - Jiya Mora Dole,1949,0.642,0.81,0.725,0.29100000000000004,0,3.2500000000000004e-05,6,0.13,-8.561,1,0,0.0439,86.426,0pVdI32MhiY8IjHC7ZYWcU
Shamshad Begum,1940,1949,Hay Re Pyare Pyare Nyare Nyare,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",181880,Shamshad Begum - Hay Re Pyare Pyare Nyare Nyare,1949,0.943,0.924,0.716,0.396,0,0.11,6,0.183,-9.978,1,0,0.0722,107.773,0rW8A0BB1dSmohxAg8U8Vm
Shamshad Begum,1940,1945,Husn Kahta Ja Raha Hai,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",181766,Shamshad Begum - Husn Kahta Ja Raha Hai,1945,0.33799999999999997,0.9940000000000001,0.48200000000000004,0.138,0,0.843,7,0.358,-14.368,0,0,0.0457,74.093,1yhEhsiNqmvVwWteBakJWQ
Shamshad Begum,1940,1948,Piya Kaisa Mila Hamen Haye,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",181591,Shamshad Begum - Piya Kaisa Mila Hamen Haye,1948,0.9420000000000001,0.987,0.684,0.0076900000000000015,0,0.0,3,0.0726,-12.982999999999999,1,0,0.743,62.402,4ikMpKFhIp0SvbzwL9e4yh
Shamshad Begum,1940,1948,Bhool Gaye Kyon Rooth Gaye Kyon,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",181310,Shamshad Begum - Bhool Gaye Kyon Rooth Gaye Kyon,1948,0.68,0.995,0.7070000000000001,0.154,0,0.0028399999999999996,6,0.126,-11.545,1,0,0.214,80.176,4F5ZV3Ohz5wjXlj5qpDkm7
Shamshad Begum,1940,1947,Loot Gai Lajo Beech Bajariya,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",179815,Shamshad Begum - Loot Gai Lajo Beech Bajariya,1947,0.836,0.955,0.6629999999999999,0.292,0,0.0,10,0.133,-8.01,0,0,0.0748,83.27600000000002,7LPMRvquuPvHjhBzkXwS46
Shamshad Begum,1940,1949,Sajan Dar Laage,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",179800,Shamshad Begum - Sajan Dar Laage,1949,0.794,0.77,0.5379999999999999,0.612,0,0.0867,3,0.0532,-9.611,1,0,0.257,120.075,3SYXbx6Plge95vIgps3aEJ
Shamshad Begum,1940,1948,Bali Umar Piya Mor,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",178981,Shamshad Begum - Bali Umar Piya Mor,1948,0.703,0.983,0.667,0.17600000000000002,0,0.00026000000000000003,7,0.27899999999999997,-9.183,1,0,0.40399999999999997,120.461,0gfntCal00gqv83jQV1PcV
Shamshad Begum,1940,1948,Badi Badi Pati Likhaiyan,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",178491,Shamshad Begum - Badi Badi Pati Likhaiyan,1948,0.885,0.99,0.754,0.37,0,0.00203,4,0.128,-8.317,0,0,0.081,137.285,5zC69nmDTvflN9XaZjLFDl
Shamshad Begum,1940,1948,Bahutero Samjhayo Ri,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",178097,Shamshad Begum - Bahutero Samjhayo Ri,1948,0.723,0.992,0.573,0.157,0,6.900000000000003e-06,1,0.153,-7.102,0,0,0.0679,131.186,1ovJv32XIHkLvA0mUDZRez
Shamshad Begum,1940,1946,Koi Aaya Chanda Ki Badli,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",177929,Shamshad Begum - Koi Aaya Chanda Ki Badli,1946,0.664,0.995,0.735,0.0978,0,0.0895,4,0.11800000000000001,-11.950999999999999,0,0,0.484,64.607,33ho5s4Pu9po3sQyOwLVj3
Shamshad Begum,1940,1947,Hamen Jinse Hai Pyar,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",176239,Shamshad Begum - Hamen Jinse Hai Pyar,1947,0.841,0.981,0.564,0.40299999999999997,0,0.625,11,0.504,-7.7860000000000005,1,0,0.132,134.11700000000002,33b1Nzskerp1aeHCqYQwwv
Shamshad Begum,1940,1945,Mere Preetam Ki Pati Aai,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",176192,Shamshad Begum - Mere Preetam Ki Pati Aai,1945,0.633,0.995,0.603,0.25,0,0.00504,3,0.0728,-7.7070000000000025,1,0,0.086,128.981,3BFtXvYA1fdf4Cgj2PZJDL
Shamshad Begum,1940,1947,Yeh Afsana Nahin Zalim,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",175560,Shamshad Begum - Yeh Afsana Nahin Zalim,1947,0.937,0.927,0.737,0.27699999999999997,0,0.000814,7,0.16399999999999998,-12.704,0,0,0.0358,105.45299999999999,3f9Pgry76yxd7hfEEe4vnu
Shamshad Begum,1940,1941,Sawan Ke Nazare Hai,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",175173,Shamshad Begum - Sawan Ke Nazare Hai,1941,0.84,0.9940000000000001,0.78,0.161,0,0.7879999999999999,5,0.19699999999999998,-13.319,1,0,0.127,117.211,4E1kySrNjJMaaX589By8jF
Shamshad Begum,1940,1949,Hamen Bhool Mat Jana,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",175003,Shamshad Begum - Hamen Bhool Mat Jana,1949,0.823,0.995,0.6829999999999999,0.34700000000000003,0,0.647,8,0.153,-8.93,1,0,0.446,103.54700000000001,22BstQgTHZx5vrpyP6Iwqi
Shamshad Begum,1940,1942,Pee Le Pee Le More Raja,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",168654,Shamshad Begum - Pee Le Pee Le More Raja,1942,0.706,0.986,0.7509999999999999,0.0166,0,0.0,5,0.12,-11.86,1,0,0.693,126.214,1kdXnUbeiG58UAuGs3D0q1
Shamshad Begum,1940,1949,Aana Piya More Aana,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",167967,Shamshad Begum - Aana Piya More Aana,1949,0.9640000000000001,0.8009999999999999,0.7390000000000001,0.3720000000000001,0,0.0522,1,0.0708,-7.972,1,0,0.0627,133.914,03NbKza7ZgH7B50d6rcIjX
Shamshad Begum,1940,1941,Inhi Logon Ne,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",167643,Shamshad Begum - Inhi Logon Ne,1941,0.7659999999999999,0.9690000000000001,0.441,0.511,0,0.32799999999999996,11,0.608,-6.84,1,0,0.18600000000000005,171.30599999999995,7sKCbISdAUWZzGZK70E7xR
Shamshad Begum,1940,1941,Man Dheere Dheere Rona,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",166998,Shamshad Begum - Man Dheere Dheere Rona,1941,0.727,0.9940000000000001,0.579,0.0675,0,0.248,7,0.18100000000000002,-12.533,1,0,0.27699999999999997,71.211,0OG9pQie5tNXXyxaMsIvEf
Shamshad Begum,1940,1948,Pyar Kiya Tab Jana Ho,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",166229,Shamshad Begum - Pyar Kiya Tab Jana Ho,1948,0.8109999999999999,0.995,0.475,0.23199999999999998,0,0.8270000000000001,3,0.13699999999999998,-12.662,0,0,0.0879,171.56400000000005,6esz1VrS0uroCIz7uSNLqG
Shamshad Begum,1940,1946,Aaj Mere Ghar Aayenge,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",165949,Shamshad Begum - Aaj Mere Ghar Aayenge,1946,0.809,0.995,0.537,0.151,0,0.764,10,0.255,-11.165,0,0,0.22,64.67399999999999,3PIrXZtDuffXUpwqI21EE1
Shamshad Begum,1940,1943,Babu Darogaji Kaun Qusoor Par,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",164781,Shamshad Begum - Babu Darogaji Kaun Qusoor Par,1943,0.8390000000000001,0.982,0.562,0.35700000000000004,0,1.83e-06,6,0.126,-12.856,1,0,0.0615,140.064,7e2za9alKCy6CMH8iJj7i4
Shamshad Begum,1940,1947,Bairi Sapne Na Sata,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",163538,Shamshad Begum - Bairi Sapne Na Sata,1947,0.747,0.8909999999999999,0.478,0.332,0,1.97e-06,1,0.505,-9.136000000000001,1,0,0.0423,68.545,1dkqUcuXWBp3evQzdxsZlo
Shamshad Begum,1940,1948,Bachcha Roye Boorha,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",162604,Shamshad Begum - Bachcha Roye Boorha,1948,0.541,0.995,0.602,0.267,0,0.757,7,0.207,-10.572000000000001,1,0,0.0944,78.857,6g2ftPKGLnFsvg515KeAGM
Shamshad Begum,1940,1949,Ab Ghar Aaja Re Pardesi Balam,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",162118,Shamshad Begum - Ab Ghar Aaja Re Pardesi Balam,1949,0.73,0.996,0.586,0.19699999999999998,0,0.243,1,0.174,-15.443,1,0,0.0524,79.428,416RakJUPS7GsgLb1rtZZ7
Shamshad Begum,1940,1948,Mere Honthon Par Hansi Hai Aajkal,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",160119,Shamshad Begum - Mere Honthon Par Hansi Hai Aajkal,1948,0.84,0.9940000000000001,0.556,0.184,0,0.0296,2,0.24,-9.459,0,0,0.106,152.83100000000005,4cIPOC70kCXcyRDHac2Th7
Shamshad Begum,1940,1947,Chhune Na Dungi Sharir,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",159031,Shamshad Begum - Chhune Na Dungi Sharir,1947,0.6829999999999999,0.992,0.602,0.212,0,0.000134,3,0.109,-14.302,0,0,0.0852,115.42,72Ou8JVAcKXX9OvwvmcFFa
Shamshad Begum,1940,1943,Tumse Duniya Mujhe Chhudati Hai,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",158000,Shamshad Begum - Tumse Duniya Mujhe Chhudati Hai,1943,0.429,0.99,0.41,0.0413,0,3.25e-06,1,0.32899999999999996,-15.989,1,0,0.0563,79.017,6hez1Y1O6opWXcaUjpNU8T
Shamshad Begum,1940,1941,Diwali Phir Aa Gai Sajni,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",157605,Shamshad Begum - Diwali Phir Aa Gai Sajni,1941,0.873,0.992,0.6579999999999999,0.22699999999999998,0,0.327,6,0.177,-11.921,1,0,0.68,176.53599999999997,7sI39pAtruascTzk637nBF
Shamshad Begum,1940,1944,Ho Gori Pyar Bhara Dil,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",157306,Shamshad Begum - Ho Gori Pyar Bhara Dil,1944,0.5379999999999999,0.995,0.8590000000000001,0.254,0,0.9129999999999999,8,0.147,-11.092,0,0,0.557,125.853,7utyOgeQMzmcGgEYixUbKo
Shamshad Begum,1940,1944,Apne Balam Se Mil Ke Aai,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",154624,Shamshad Begum - Apne Balam Se Mil Ke Aai,1944,0.795,0.993,0.701,0.621,0,0.813,11,0.39899999999999997,-7.178999999999999,0,0,0.41600000000000004,127.14,7ItJdq82LLHpbAc1uvW5ne
