acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
75.2,33,16.6,0,14.3,18.8410017,2.79,43.2930785,25.5
92.4,68.1,20.3,0,12.2,29.0590824,6.86,49.9432805,54.3
42.3,37.5,11.9,1.44,9.84,32.3788261,3.09,44.5233261,48.9
94.2,15.9,9.91,93.2,10.9,36.5560085,3.49,72.1651772,15.5
91.9,42.5,49.9,6.98E-03,70.5,25.5112276,26.6,47.1144227,39.4
93.6,51.8,6.3,0,13.9,37.8259885,3.37,45.3303753,28.1
57.5,53.6,40.4,6.33,16.3,25.7522811,5.52,40.6262165,73.2
80.5,57,54.3,0,25.1,19.7097651,14.9,30.6013102,88.9
83.7,53.7,28.4,2.18E-04,9.28,21.1415259,3.43,50.9839051,53.6
91.8,39.3,23.6,1.25E-03,11.2,29.2920469,3.91,37.2473262,30.5
74.4,47.5,48.5,0.129,15.2,18.4333139,3.35,44.3592373,58.5
99.4,43.3,26.2,88.5,12.8,33.5096745,3.61,45.7581783,84.2
94.3,14.4,16.8,0,10.4,23.2527665,3.44,34.7516691,14
85.8,17,11.8,1.18E-03,18.3,32.278522,3.04,34.3192616,17.6
91.7,69.3,24.1,1.41E-03,8.24,26.5595677,3.5,50.6038218,71.5
49.9,70.7,77.9,89.7,31.4,13.2320585,4.79,53.4573767,97.9
90.3,41.1,20.8,0.0276,12.6,25.3688604,3.29,32.2685699,33.3
98.8,54.9,12.1,1.68,10.7,27.3280269,3.83,55.4858829,46.2
96.7,41.5,25.6,1.12E-04,11.8,26.0176018,7.53,85.5103707,39.9
79.8,38.4,42.2,3.67E-03,34.4,19.2778101,6.18,37.0170996,50.5
19.5,41.1,94.6,69.6,9.18,20.8664984,5.58,73.2757069,82
60.7,59.1,65.2,0,63.9,17.3639423,3.97,58.0439105,91.3
96.2,30.5,25.3,2.04,21.8,21.4521452,3.76,38.1150715,21.5
8.33,35.7,76.8,83.4,23.6,21.1269656,2.99,65.9118023,92.8
78.9,46.2,49.9,0,33.5,26.0192196,8.13,33.2999853,85.5
91.4,60.5,89,0,85.2,22.9372937,93.9,25.6949706,28.1
99.4,46.1,9.16,91.1,7.95,33.8655924,4.41,37.9497269,11.1
82.5,53.2,38,2.94E-03,22.4,25.2701741,4.66,34.7127399,91.2
78.6,67,21.1,0,30.9,28.6238918,8.07,46.7121539,44.5
13.4,46.2,84.8,77.1,38.9,18.0968097,3.13,63.883296,97.1
88.7,34.7,23.6,93.9,7.39,25.7150715,3.99,25.7950145,3.51
4.76,46.8,83.5,89.1,8,22.9955348,3.58,68.4154126,92.1
95.1,17.7,5.03,63.7,15,46.5621562,4.26,33.8345298,29.7
86.1,71.3,54.6,2.07E-04,15.1,20.5510257,4.3,51.5598903,94.3
56.6,59,63.3,0,7.43,14.6233741,3.7,53.9831307,89.3
65.3,17,16.3,1.14,47.6,41.6229858,5.1,34.0408966,31.4
82.5,50.8,28.9,0.124,14.3,20.8373779,2.44,39.0296992,36.3
94.8,20.7,8.6,64.7,13.4,44.6757911,4.02,34.9613847,18.1
85.8,28.6,7.64,88.1,17.4,38.7724067,3.94,35.1690073,18.3
96.3,38.6,25.2,48,11.3,29.8987252,2.95,41.0896,66.1
36,58.6,67.8,0,32.9,20.9700382,6.54,56.9157998,88.3
90,28,13.4,85,8.41,34.2182748,4.76,53.9266205,21.7
94.8,28.4,4.08,62.5,14.4,47.3953278,3.82,38.7517529,34
92.6,18.3,8.54,70.4,11.2,45.9619491,3.92,42.4797505,13.1
88.5,55.5,5.65,0,16.7,33.7879376,5.13,42.5509115,63.3
65.9,72.5,45.4,4.81,9.12,18.8507086,5.23,54.7093912,82.3
53.4,29.4,49.3,0,29.7,13.7626998,2.94,56.4645556,40.3
22.2,65.8,82.2,79.8,35.9,17.3801204,10,53.0772934,58.5
69.2,44.9,47.5,6.01E-04,62.1,32.6765029,93.5,34.2100086,40.4
74.3,45.1,43.7,18.2,11.4,25.7312496,3.75,57.4913665,79.6
84.7,38.6,21.8,1.13E-04,5.53,26.0451045,5.08,57.7287093,17.4
98,27.7,7.62,0.0605,11,34.266809,5.18,35.6683899,20.9
96.8,35.7,24,6.94E-03,7.34,22.5263703,2.8,57.166119,39.4
90.2,66.4,50.6,75.9,7.79,24.0357859,5.3,65.5434396,94.4
95.6,46.6,31.1,68.1,11.3,28.8520028,4,46.1583541,25.7
84.3,42.9,13.2,0.046,13.5,32.0034945,5.72,58.6613366,39.5
74.9,52.2,70,2.40E-03,11.3,15.183136,3.97,41.9757634,86.8
96.8,41.4,11,0.0612,22.2,34.4593283,4.01,39.0820235,31.6
93.1,15.9,6.39,33.7,11,43.5740633,4.63,29.5271981,3.81
85.1,62.3,33.4,9.2,16.6,24.3334628,2.73,42.6496997,47.7
77.5,74.1,48,2.35E-03,3.86,19.0707306,3.73,41.1235061,92
79.1,47.2,17,0,20.9,32.1846891,5.54,45.8720358,69.4
81.9,58.4,12,0.0321,10.8,27.7988093,3.61,32.8947864,65.5
52.6,54.5,78.2,0,31.8,16.5016502,3.03,56.1581448,96.7
3.79,67.2,73.6,67.5,35.6,22.2982592,3.85,66.3906737,96.7
90.1,57,9.51,1.40E-03,36.7,32.9013784,4.46,32.035413,39.7
53,71,58.5,0,12.4,18.5821523,4.67,41.0427175,96.1
96.5,44.4,10.9,1.16E-04,13.4,33.3284799,5.32,62.3981247,50.6
37.6,54.3,41.5,0.388,9.6,20.0381803,3.15,40.1774838,63.5
93.9,25,11.3,0.311,14.4,38.6381285,4.66,70.0412315,31.6
40,54.6,87.2,0,50,12.7661296,3.42,54.6549739,86.9
82,47.9,44.6,87.5,18.1,31.372549,28.1,48.695452,39.7
28.3,38.9,68.4,0,5.21,20.3487996,14.5,83.8405994,86.3
93.6,50.2,6.8,2.83E-03,10.3,34.0144309,4.55,27.864543,27.3
62.3,34.2,42.4,1.10E-03,27.1,24.2283052,4.09,50.2074133,48.4
17.3,44.3,53,7.79E-04,76.4,25.7474277,13.1,61.6513531,67.7
50.3,38.4,57.2,55.1,68.6,28.7921439,10.1,68.9499571,52.9
79.8,34.7,38.6,0,42.6,20.5299942,3.21,53.57249,51.8
39.6,58,21.1,8.81E-03,10.7,28.6238918,2.63,40.8623035,33
67.2,55.9,58.7,0,60.5,17.0808257,4.35,45.821386,73.3
87.9,39.7,11.7,0,6.17,32.912703,6.31,34.3925155,44
79,71.1,34.1,2.22E-04,15.6,23.0473047,3.22,48.6724293,53.5
91.5,26.2,19.6,0,73.5,31.7770012,5.34,35.1325896,18.1
77.9,61.6,64.6,0,29.8,13.033068,3.42,47.6904079,76.7
73.1,37.3,28,4.34E-04,18.1,23.6928105,2.78,36.1840976,55.9
5.9,22.3,80.8,0.0122,33.9,11.5624798,3.64,71.8989514,90.4
78.4,50.8,67,0,86.5,25.1989905,90.8,45.0758702,57.4
1.45,88.7,55.5,0.612,5.84,20.3843914,6.43,44.1260805,88.9
30.8,76.7,84.4,0,7.88,14.5489549,3.99,52.7587434,85.1
97.2,41.5,4.34,0,9.4,31.9873164,4.08,32.0333201,13.9
77.6,47.3,45.4,85.9,11.1,29.9731444,4.99,47.9130999,38.7
75.4,53.6,54.9,0.251,24.2,21.1415259,6.82,52.2459658,91
37.2,42.2,61.6,0,25,17.645441,5.7,84.4249566,81.3
94.7,66.8,22.7,85.1,11.9,25.9933346,3.93,58.440319,44.8
87.4,61.6,29.2,0,13,21.9714619,3.3,39.9300948,57
63.9,47.7,76,2.71E-03,30.7,13.5766518,4.84,54.4084221,66.1
80,60.1,45.8,2.21,9.6,24.517893,5.8,50.3627117,78.6
94.6,52.1,30.2,1.56E-04,11.3,25.6325633,6.94,45.6589715,39.9
81.1,49.2,19.6,2.92E-03,11.3,30.7869022,3.88,48.5125264,52
92.9,64.4,21.3,6.95E-03,12.8,30.0087362,4.11,49.5301283,45.2
90.5,39.6,6.8,0,9.14,33.8655924,4.9,34.6474393,51.1
66.9,29.9,39.4,2.79E-04,19.9,19.3392869,2.94,76.7843613,61.4
75.8,27.2,19.3,0,40.9,28.6805151,2.93,32.0730865,20.2
97.6,47.2,3.14,1.46E-03,15,32.0617356,3.64,56.7425019,19.4
79.2,29.4,30.5,0.154,12.3,19.4800362,3.47,30.0835095,27.2
2.13,56.2,87.8,0,36.9,9.6389051,14.7,49.0566985,95.8
68.4,47.3,57.8,3.64E-04,8.22,16.7588818,5.69,38.8697964,68
81.9,43,39.8,0,46.8,22.5619621,3.84,49.7440298,51.4
83.6,61.9,33.5,1.19E-04,13.2,25.4190125,4.07,40.6496578,64.3
76.4,47.9,17.6,0,9.36,27.0465282,4.47,62.7036983,49.8
95.4,45.3,8.07,0.607,69.4,38.0088009,4.76,59.8271207,34.8
76,48.9,30.4,4.45E-03,54.5,24.5987834,2.89,46.9164277,49.8
96.1,57.1,20.3,0,10.5,18.7536401,3.38,46.3253731,63.6
92.6,35.6,9.83,1.40E-03,12.3,34.8298065,2.91,35.960987,23
95.9,49.4,47.7,0.488,69.3,19.8861063,3.52,59.7873543,79.1
56.6,46.3,95.5,0.594,25.4,7.2138096,6.12,35.8031771,96.8
21.6,51.6,79.7,0.0168,5.15,16.2654501,3.31,63.6292095,96.8
79.6,77.9,33.1,8.71E-03,19.8,25.2523782,4.44,40.3658511,59.7
94.8,46.5,43.9,1.2,16.3,22.6541772,5.69,38.6332908,59
75.6,34.7,41.3,0,6.67,15.74128,3.02,45.3136315,37.4
70.2,70.2,27.2,1.08,8.27,28.3229794,3.37,45.7200862,56.6
59.6,55.5,30,0,66.1,23.1459911,25,62.7823939,48.7
77.7,24.6,58,0,33.3,16.1554391,5.38,76.9258461,75.6
97.8,46.6,1.91,2.78E-03,13.9,30.7917556,3.88,53.376588,14.5
60.3,45.6,97.8,4.98,16.4,9.4350612,6.1,38.1489776,94.9
81.1,83.4,54,4.94E-03,25,14.2253931,3.42,51.5364491,86.3
89.2,24.3,33.6,4.86E-03,13.1,18.80541,2.82,37.3209988,23.8
91,27.2,12.6,0.0272,12.5,35.5384068,4.68,35.0492894,12.2
48.3,45,74.5,0.698,45.4,9.706853,4.19,43.8514829,71
93.5,64.8,8.33,0,20,32.5988481,5.07,22.6727223,46.8
82.9,48.2,53.1,1.83E-03,17.6,18.4640523,3.54,57.9430294,69.1
88,35.4,31.9,0.0253,16.9,22.2384003,3.8,32.3661023,21.5
66.1,62.3,44,0,10.8,22.9615609,3.37,59.0116997,78.3
82.5,26.5,31.8,0,20.9,24.0115188,3.01,64.5777434,28.6
73.1,67.2,52.8,0.661,3.98,17.9091439,15.8,46.3530003,80
65.9,64.3,59.3,5.92,15.6,22.7334498,8.64,53.2761255,92.1
81.7,29,25.9,0,9.82,26.1890895,2.83,69.6284979,67.2
76.7,42.1,36.1,91.8,19.1,24.6392286,2.8,47.0039139,51.4
16.9,50.8,91.3,96.7,29.8,13.5135572,3.16,45.7066912,93.2
39,76.2,45,0,22.3,18.9008607,3.69,53.8424831,84.8
94.5,71.6,4.9,67.9,16,40.7234841,6.39,32.8311601,26.7
75.9,51.8,37.2,0,7.31,25.0485343,37.7,30.2756441,74.2
90.3,68.3,38.7,55.2,11.9,25.8671455,3.61,36.9522175,61.7
90.6,50,63.2,0,10.3,19.6693199,28,58.9610498,61.7
65.7,70.1,47.4,0,15.9,17.3962985,7.32,56.6926893,93.6
45.4,53.2,77,0,35.3,11.4540866,3.13,58.8442621,93.1
11.1,78.6,33.6,8.17,35.1,22.5328415,5.35,40.1816698,61.6
82.9,76.1,53.8,0,23.5,17.9269398,4.55,47.7226397,96
24.5,75.9,53.8,0.46,10.9,18.7277551,9.07,41.4893572,78.4
25.4,43.1,55.1,0.0115,24,17.2620203,4.18,46.3994642,54.9
11.4,51.4,44.2,1.06E-03,23.4,25.0776548,2.8,47.6724084,57
3.14,64.6,63.4,2.73,6.56,15.7477512,3.17,44.5015593,87.6
92.4,18.3,23.2,1.37,7.5,26.4463211,2.99,59.7877729,14.4
80.1,57.2,22.2,9.30E-04,8.15,26.9187213,5.52,59.9640009,31
75.5,59,63.9,0.261,12.9,22.5635799,6.4,49.0566985,68
0.405,32,78.7,10.5,11.3,15.4258073,8.19,52.0948534,38.5
0.268,44.9,72.6,1.16E-04,7.85,19.2810458,10.3,69.6339396,95.2
43.3,25.6,58.2,6.36E-03,25.5,16.5259173,5.22,32.7277674,51.6
72.4,53.4,35.2,0,21.4,19.2163334,2.68,38.5621298,51.8
28.2,64.2,52.2,9.88,11.3,23.1346664,2.84,53.2505913,90.2
6.91,74.4,64.8,0.183,3.43,12.6917103,4.06,49.9512338,93
51.5,65.5,90.2,0.382,32.3,8.9836925,3.19,50.448942,94.1
83.6,61.1,37.2,0,12.8,16.917427,3.21,40.9627661,74.8
95.8,51.7,53.5,0,81.7,27.1872776,90.9,53.6767199,60.3
28.6,33.4,78.3,0.18,9.34,18.9267456,3.62,55.5038825,76.8
61.7,78.8,39.5,0.0164,16.6,20.6448586,3.86,46.7033634,77.3
66.5,35.7,40.3,6.08E-04,35.2,23.2349706,2.75,43.4852132,34.4
7.57,72.3,72.8,1.05E-04,5.8,13.5378244,9.93,53.2648235,72.8
80.2,33.7,36.5,94.6,11.7,29.3988222,3.39,33.9236903,72.8
80.3,43.6,24.2,0,12.8,17.4658642,3.41,49.4246426,42.4
13,58.6,82.1,6.32E-03,6.52,16.4579693,3.64,53.0396199,24.5
82.3,48.2,9.81,96.2,16,24.966026,3.96,29.8440738,5.94
84.9,55.4,37.5,3.27E-04,38.6,14.2221575,2.66,34.8659453,51.3
10,31,76.4,3.75E-03,16.4,17.307319,4.57,76.4415329,64.4
40.4,39.1,46.8,1.38E-04,34,27.9557368,5.86,51.1438079,48
20.1,85.3,64.1,85.8,10.3,22.0280852,5.38,51.6222608,96.1
16.3,70.6,58.6,0,34.7,10.1841066,4.26,44.2755185,53.6
55,58.7,35.4,1.46,7.42,32.1911603,3.52,56.2439565,76.7
84.7,25,33.9,0.0258,8.15,19.625639,3.16,37.9555872,23.5
93.6,51.9,83.8,25.1,16,11.6045428,3.72,40.1603215,42.2
66.6,37,32.8,6.49,12.5,23.7510516,2.79,36.6612947,24.6
99.3,22.4,1.59,90.6,7.12,45.1077461,4.2,28.5828502,12.4
51.9,33.8,72.4,0.17,5.37,23.3045363,4,74.4406538,92.3
64.4,68,54.4,0,26.8,21.9876399,4.08,50.4426631,83.3
7.06,55.9,74,0.306,13.2,16.5501844,3.18,54.1078717,90.2
90.1,42.5,8.21,94,10.3,38.4569339,2.99,33.2757069,19
42.8,44.9,60.5,0,17,19.6272568,3.47,57.5608531,81.6
4.32,43.1,80.2,15.4,23.9,17.0840613,2.91,43.2641956,61.4
1.91,59.6,80.9,0,14.6,10.8910891,5.53,58.4465979,90
3.15,42.1,83,2.26,4.82,15.5794991,6.32,46.5149961,83.5
37.9,34.7,96.4,75.7,27.3,16.9869928,7.25,63.0226669,33.8
11.8,53.3,51.1,1.82E-03,28.4,20.1578981,3.67,66.8046631,39
83.3,39.5,33.5,0.078,25.9,22.4794538,2.92,33.7051843,42.1
88.6,47.1,7.84,8.33E-03,9.21,36.4184948,3.56,37.3356496,22.2
76.8,58,28.4,0,20.6,24.5631916,3.55,50.6226585,43.5
76.2,49.6,42.1,0.0303,17.6,24.8333657,2.72,47.0093556,42.7
8.49,61,89.6,0,29.7,8.3559827,3.59,54.165219,81.8
47.9,42.8,54,0,38.5,22.0313208,3.45,51.6858871,84.9
34.1,48.7,47.9,0,80,17.9851809,3.34,38.5332468,83.1
85.5,75.7,63,0,19.1,20.6950107,5.24,49.1563239,86.7
49.9,37.3,29.3,79.1,5.03,22.0572057,2.81,35.105381,40.8
87.9,59.9,51.4,68.5,9.14,3.7678768,5,50.3869901,68.3
49.8,22.3,19.1,4.27E-03,11.4,30.6186501,2.88,31.4627765,19
89.6,82.3,66.6,1.52,8.23,6.982463,5.23,43.553444,59.3
95.3,47.1,6.57,9.64,12.4,34.630816,3.44,47.0173089,31.8
87.8,52.7,50.4,3.25,33.3,17.171423,3.51,41.9133929,15.2
5.26,68.7,66.3,2.11E-03,21.2,14.3273151,4.04,63.3470772,94
58.7,52.3,44,0,9.01,22.807869,3.52,45.2851671,58.1
94.9,42.6,43,4.27,26.8,7.0002588,3.25,56.0020093,30.6
86.3,58.8,52.9,3.81E-04,20.5,18.1841714,17,54.8923167,54.2
92.4,49.7,17.4,9.77,11,25.1456028,4.49,52.6185144,17.2
28.2,29,53.3,1.85E-04,14.1,17.6324985,2.76,41.3771741,22.4
88.1,68.9,61.9,22.3,8.86,3.4524041,6.08,71.4020804,78
36.6,50.4,72.6,3.61E-04,11.2,16.2929528,3.07,75.9936374,84.3
36.5,47.8,46.5,0,11.2,17.8735521,2.95,42.6317001,34.5
82.8,44.5,35.8,0.0218,37.4,24.238012,2.96,56.3837669,76.7
83.8,63.7,76.2,1.74E-04,6.24,5.5749693,3.75,33.9153184,76.2
67.4,56.8,31.7,14.8,31.4,29.680321,5.52,36.3573955,93.4
6.66,66.9,57.2,57.8,15.6,16.2735391,3.7,47.2726512,70.1
72.8,53.7,41.5,0,24.2,23.89989,3.38,47.2835346,83.3
90.4,60.2,47.9,0,72.8,25.4093056,91.2,50.9462316,92.8
81.8,88.1,85.3,9.92E-04,6.66,3.4702,5.7,38.2984156,81.7
23.2,56.9,44,0.0527,9.92,26.8572445,4.98,72.3681952,78.4
61.8,27.1,60.1,0,39.5,11.2971591,4.17,51.0328806,50.7
77.4,42.6,31.7,0,18.2,24.2525723,4.07,55.9233136,35
76.1,52,52.3,0.0147,13.7,15.5293471,2.79,36.5126939,58.9
13.4,40.3,83.8,7.03E-04,10.4,15.2947648,4.6,55.3799787,78
30.4,51.5,84.2,0,30.5,15.4306607,4.21,33.0873396,94.7
95.8,67.8,37.2,16.5,13,7.9871222,3.96,39.3507608,37.3
78.5,58.3,46.2,0,10.5,15.2834401,3.09,45.0122439,46
78.3,64.4,40.9,0.011,51.1,14.8660454,3.27,29.4694322,56
0.604,51.7,93.9,0,9.77,7.5648741,5.09,40.5563114,54.3
22.8,54.9,95.5,0,3.74,16.1667637,5.44,39.4219218,75.7
99.2,30.7,2,93.5,10.8,44.5851938,3.97,33.30752,5.79
1.18,62,37.1,0,5.47,23.4064583,11.1,54.5381862,53.8
82.7,35.9,30.3,0,14.3,24.6796738,2.9,46.4769041,37.9
97.7,20.6,12.1,89.8,12.8,36.3618715,3.6,49.1672074,5.68
97,43.4,50.7,20.1,35.6,18.2650618,5.8,52.2853136,55.3
26.1,50.6,41,0,17.8,18.3346276,2.75,43.5814898,48.7
83.3,72.9,45.5,3.5,17.9,26.498091,3.9,50.090207,77
97.8,49.9,34.3,93.6,15.3,11.8472141,6.85,72.3866134,28
98.3,43.7,15.9,75.4,10.1,34.5952242,3.9,57.4089035,15.3
49.2,61.4,57.6,0,29.5,17.5904355,2.76,43.8326461,74.9
32.9,55.8,74.4,26,8.12,21.5524494,5.05,43.7489274,75.3
21,71.6,79.2,0.0109,45.6,16.5388598,6.46,55.4205823,94.1
41.6,56.5,26.3,0.0113,10.8,27.7276257,3.65,33.5314678,49.4
59.7,27.3,39.9,2.08,41.1,25.8299359,2.88,77.7433601,72.7
71.9,61.2,67.8,3.25E-04,7.95,18.4527276,4,37.3189058,88.7
64.7,43.2,33.9,0,36.7,22.7803663,3.83,39.1879278,37.4
21.7,78,42.9,2.47,11,22.0345564,4.45,61.314385,90.4
96.3,72.3,29.9,0.0846,13.7,19.4460623,3.47,60.7982586,91.1
94.7,33.7,31.3,90.8,6.62,29.4473565,3.23,43.8657151,11
20.2,54.1,72.1,0,93.1,16.503268,20.5,33.4908642,85.6
47.7,51.1,12.2,0.125,15.9,36.2275933,4.29,50.2182967,34.5
18.7,43.5,65.4,0,34.2,15.2818223,3.12,54.3874924,77.2
20.3,60.9,57.7,0,32,24.4531806,3.02,60.0431152,96.4
17.9,67.9,49.8,2.77E-04,5.25,13.4100175,3.25,54.3422843,18
50.6,32.8,87.7,0.0107,79.8,12.6706788,6.77,38.5349212,25
23.3,25.5,82.9,0.144,11.8,18.5789167,10.8,46.1977019,34.6
34.2,64.8,83.9,0,13.3,15.9855691,7.06,43.9615731,81.6
76.5,62.8,33.9,3.54E-04,10.7,25.8105222,3.73,43.4596789,46.1
28.6,33.8,72.8,0,20,10.4639876,3.28,38.8404948,83.4
8.24,58.5,80.7,0,6.52,12.5897884,8.93,61.107181,78.6
89.3,21.8,38.5,1.53E-03,29.3,19.3231088,3.07,73.1769187,22.7
63.2,43,28.9,0,41.4,22.037792,3.54,48.6125704,16.1
84.4,66.7,68.3,5.32,50.2,15.927328,55.1,30.7821428,68
79.8,51.4,32.6,0.076,15.3,18.6080373,2.91,44.5819293,55.9
0.999,56.9,53.6,94.5,4.69,29.3227852,3.4,52.6775362,96.1
43.6,39.7,44.7,3.32E-04,10.7,18.2440303,3.57,40.4051989,32.3
49.9,76.1,56.1,0,37,17.1180353,19.2,40.4039432,77.5
99.3,59.1,13,90.5,11.3,31.7608231,7.08,36.8387785,38.6
16.3,33,50.2,0,9.4,14.1040575,4.38,29.0537684,45
21,49.8,72.1,0,28.4,12.7903967,3.14,42.4479374,77.4
14.7,47.6,38.2,2.34E-04,23,20.0139132,2.72,40.8618849,58.8
53.8,55.5,62.6,5.89E-04,25.9,19.6644664,3.54,53.9102953,57.7
96.2,33.6,21.3,95.4,23.7,32.1652754,5.57,35.1405429,18.4
76.7,38.5,56.5,2.69E-03,8.79,21.6058371,6.58,53.0019465,37.1
16.1,52.6,44.6,0.657,32.5,21.1140232,3.61,49.6963101,39.8
40.4,61.5,28.8,0,23.6,24.7621821,3.67,38.0820026,43.9
53.1,60.6,63.2,0,14.9,12.2273992,3.49,53.6758827,55.9
50.2,69.2,60.5,0.0637,11.4,19.8197761,8.69,34.7290651,84.2
80.8,48.2,38.7,53.8,16.8,24.5631916,2.72,45.320329,59.6
80.1,43.9,42.5,0,27,31.152527,25.4,48.5556416,51.1
77.7,68.3,55.6,0,6.5,17.0161134,5.43,46.2642584,88.4
33.4,50.5,70.1,3.81,24.8,15.8011389,3.79,44.7836916,92
47.6,62.5,67.1,86.9,33,17.3655601,3.73,44.4672346,87.3
90.5,32.7,29.8,0,10.9,20.9748916,4.1,53.8433203,35.3
12.3,39.5,73.5,4.99E-03,41.4,26.2117388,17.2,50.6222399,30.6
80.6,30.7,38.4,3.91E-03,11.2,19.9572898,3,50.1701584,26.9
30.6,40.1,36.6,3.35E-04,30.9,22.7852197,2.71,60.1352058,57.2
1.59,48.7,60.5,1.38E-03,94.8,27.4024461,27.5,52.6423743,53.1
54.9,71.7,71.2,90.4,13.9,17.4189478,4.08,51.2945018,61.9
68.2,57.8,44.2,0.869,2.84,20.4588106,3.94,57.4306704,55.8
15.4,64.8,53.8,0.0125,16.5,23.213939,2.83,43.7045564,76.3
12.1,75.5,69.9,44.4,9.13,11.8520676,3.24,55.4821156,64.2
58.7,63.5,37.8,8.21E-04,21.8,23.7397269,3.07,49.9914188,66.5
31.2,45.4,70.8,1.34E-03,30.2,11.3262797,2.7,34.7583666,86.1
46.9,33.4,43.6,0.0249,17.9,20.8988546,4.64,73.2531028,36.6
48,34.3,90,1.05E-04,32.6,8.4336375,5.09,58.1535821,54.6
25.1,64.2,67.7,1.09,9.55,15.3643306,2.97,54.6378116,79.2
58.6,62.2,64.4,0,5.94,15.039151,3.67,58.2540447,66.6
15.9,53.6,54.4,0,5.7,14.7673591,5.71,51.8390925,39.8
10.6,36.6,51.5,0,15.2,21.4569986,3.35,59.6467067,62.8
56.8,24.7,75,0,68.9,13.9875752,4.64,71.6875615,48.3
75.5,74.7,26.2,2.45,11.3,28.7597877,12.1,36.7324557,89.9
63.5,37.6,98.4,1.00E-03,96,9.8605449,21.5,45.7874799,29.8
13.1,37.2,40.3,87.7,12,26.3411635,3.31,70.2019716,43.7
48.9,64.1,51.9,3.76E-04,15.6,21.3340452,3.01,42.1021788,90.7
72,37.2,54.7,0,50.2,15.301236,9.25,62.5856548,55.2
70.2,65.7,44,0,4.93,24.3415518,3.19,53.2087319,91.7
72.8,38,39.4,0.0418,45.9,20.9862163,2.97,42.0967371,30.4
86.6,53.3,14.6,9.96E-04,75.2,21.9439591,4.56,28.9620963,40
9.95,0,90.6,1.80E-03,36.6,13.0055653,0,0,0
6.64,64.1,79.9,1.87E-04,33.6,13.4488449,3.26,41.4324285,83.2
11.2,59.2,66.2,0,11.7,12.9133502,2.6,45.2290755,79.3
32.2,41.3,52.9,0,47.6,15.8480554,5.41,35.2221687,35.1
46.3,57.2,45.2,26.3,15.5,21.639811,2.76,45.6799012,59.9
1.24,43,89.6,1.02,27.8,14.8644276,4.35,37.7969401,75
98.4,15.5,18.7,0.332,8.88,25.2151686,4.6,25.0762887,6.63
11.7,56.7,50.3,0.108,22.5,17.341293,4.66,28.3170431,28.8
82.9,58.5,30.4,2.15,15.9,30.9308872,3.33,60.3578978,60.3
5.99,32,23.7,80.5,7.79,33.6989581,3.37,36.6910149,5.1
76.4,49.2,35.5,0,14.7,18.9688086,3.49,61.5224262,44.6
68.2,43.8,87.6,0,91.2,28.1191354,91.2,45.0428012,3.66
99.2,14.9,38,81.7,15.3,16.5760694,3.91,34.9777099,3.43
88.6,57.7,46.9,46.5,18.8,13.0767489,3.33,37.7383369,32.9
56.4,54.8,73.4,10.5,37.7,16.9287517,3.7,53.1367337,67.8
6.9,51.3,51.3,8.65,21,23.9726914,5.1,54.7148329,45.6
1.25,59.2,77.6,0.443,2.81,17.095386,3.35,56.7730593,92.1
32.6,77,52,0.0429,15.8,20.8487025,5.4,50.8687917,67.7
43.8,59.4,27.1,1.06E-03,7.39,21.0978451,3.61,43.9021327,56.1
28,48.6,70.2,0,29.2,14.5618974,3.51,54.3305636,59
12.4,72.6,34.2,5.67,6.68,29.2014496,8.09,56.6072961,72.3
24.1,54.9,70.6,0,5.74,13.0282146,4.88,61.0577869,92.1
68.5,45.9,72.2,0,40.3,14.1202356,4.97,51.8244417,82.3
30.6,52.6,87.9,1.12E-04,5.49,10.7794603,4,52.166433,83.4
36.2,60.5,37.6,2.01,7.99,20.4992558,2.91,50.8311183,9.07
43.9,34.6,35.1,4.80E-04,11.6,20.269527,3.76,73.6963938,12.9
17.9,58.3,74.3,14.3,24.3,16.4870899,2.9,58.8706335,75.1
90.7,35.9,14.5,0.0349,15.7,28.6400699,3.86,45.5781829,25.6
16.1,52.1,80.5,0.175,13.5,18.3378632,5.62,41.0000209,93
28.2,48.5,64.3,2.81E-03,27.2,17.2248107,2.98,39.9761401,96.8
70.8,48,21.9,0,76.2,25.3737138,6.6,75.7893635,48.5
67.8,64.6,83.1,2.71E-03,57.1,20.8648806,5.07,56.7605015,81.1
4.95,47.1,56.6,4.7,11.6,12.6172911,3.42,39.3553653,56.4
36.7,37.6,41,1.70E-03,72.1,12.0801786,2.85,54.557023,58.2
66.7,90.1,54.8,83.7,16.1,13.9455122,9.96,50.5556835,13.5
92.2,50.8,31.1,8.74E-03,12.5,22.6752087,4.03,35.4360702,20
71.2,48.7,19,0,23.6,26.4819129,2.94,38.2109295,49.7
20.2,49.8,42,1.13,24.1,18.381544,6.8,76.4637184,82.7
97.8,44.2,22,5.70E-03,22,29.8194525,8.78,69.9625358,69.5
84.1,68.3,38.7,85.6,7.39,28.2226752,3.05,51.9445782,85.5
35.7,59.5,67.3,3.08E-04,6.42,17.4286546,3.12,39.6864731,87.4
61.4,29.1,30.6,0,5.82,24.6877629,3.19,73.9609452,38.8
91.9,21.1,34.9,0,28.8,17.9981233,3.49,35.287888,20.2
89.1,24.6,20.4,66.3,16.9,28.9215686,3.21,37.8295904,9.76
58.5,45.6,41.8,0,17.2,21.8048275,3.46,34.3820507,60.2
